,path_length_microns,neurite_number,path_length_sum,neurite_per_sum,morphological_long_axon_present,morphological_short_axon_present,date,cell,condition,timepoint
100,4.4836556,10,230.747513034,0.0194310029219658,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
101,4.2627417,11,230.747513034,0.0184736192557443,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
102,4.230389608,12,230.747513034,0.0183334136623031,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
103,4.207513225,13,230.747513034,0.0182342733391889,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
104,4.161760458,14,230.747513034,0.0180359926886266,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
105,3.917970175,15,230.747513034,0.0169794686992908,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
106,3.908494467,16,230.747513034,0.0169384034332977,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
107,3.807513225,17,230.747513034,0.01650077686618,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
108,3.651303508,18,230.747513034,0.015823804382507,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
109,3.117970175,19,230.747513034,0.0135124757532731,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
110,2.887580567,20,230.747513034,0.0125140268210584,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
111,2.818951416,21,230.747513034,0.0122166058430482,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
112,2.676142375,22,230.747513034,0.01159770842083,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
113,2.630389608,23,230.747513034,0.0113994277702678,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
114,2.598037517,24,230.747513034,0.0112592221811603,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
115,2.2209139,25,230.747513034,0.00962486603126576,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
116,2.198037517,26,230.747513034,0.00952572570815151,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
117,1.8209139,27,230.747513034,0.00789136955825692,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
118,1.554247233,28,230.747513034,0.00673570524147312,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
119,1.4209139,29,230.747513034,0.00615787308524808,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
120,1.255228475,30,230.747513034,0.00543983533558191,FALSE,FALSE,plated_03-06-23,e254a_011,E254A,1
121,83.38261659,1,347.270302787,0.240108687442655,TRUE,TRUE,plated_03-06-23,e254a_012,E254A,1
122,72.75385275,2,347.270302787,0.209502085741619,TRUE,TRUE,plated_03-06-23,e254a_012,E254A,1
123,32.64866761,3,347.270302787,0.0940151442492485,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
124,21.50619527,4,347.270302787,0.0619292669065081,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
125,19.29475708,5,347.270302787,0.0555612067175077,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
126,16.38267436,6,347.270302787,0.047175569660065,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
127,14.43560364,7,347.270302787,0.0415687823696636,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
128,12.17678691,8,347.270302787,0.0350642908773823,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
129,12.14443482,9,347.270302787,0.0349711297583913,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
130,11.3254834,10,347.270302787,0.0326128762209377,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
131,8.291168825,11,347.270302787,0.023875260160341,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
132,8.066329958,12,347.270302787,0.02322781387658,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
133,7.091168825,13,347.270302787,0.0204197386534068,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
134,5.914045208,14,347.270302787,0.0170300920076872,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
135,4.740846558,15,347.270302787,0.0136517477018696,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
136,4.418951416,16,347.270302787,0.0127248180467375,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
137,4.249341025,17,347.270302787,0.0122364077518208,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
138,3.508494467,18,347.270302787,0.0101030650730649,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
139,3.4627417,19,347.270302787,0.00997131534775633,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
140,1.476142375,20,347.270302787,0.00425070143675775,FALSE,FALSE,plated_03-06-23,e254a_012,E254A,1
141,30.2486676068274,1,75.1806541044584,0.402346427643458,FALSE,FALSE,plated_03-06-23,e254a_013,E254A,1
142,13.1708994574027,2,75.1806541044584,0.175190008843267,FALSE,FALSE,plated_03-06-23,e254a_013,E254A,1
143,12.0663299577411,3,75.1806541044584,0.160497804940294,FALSE,FALSE,plated_03-06-23,e254a_013,E254A,1
144,11.6663299577411,4,75.1806541044584,0.155177287251738,FALSE,FALSE,plated_03-06-23,e254a_013,E254A,1
145,8.0284271247462,5,75.1806541044584,0.106788471321242,FALSE,FALSE,plated_03-06-23,e254a_013,E254A,1
146,69.94667624,1,149.256738713,0.468633288139156,TRUE,TRUE,plated_03-06-23,e254a_014,E254A,1
147,38.31892253,2,149.256738713,0.256731607969018,FALSE,FALSE,plated_03-06-23,e254a_014,E254A,1
148,24.02775371,3,149.256738713,0.160982706155747,FALSE,FALSE,plated_03-06-23,e254a_014,E254A,1
149,8.19411255,4,149.256738713,0.0548994478953218,FALSE,FALSE,plated_03-06-23,e254a_014,E254A,1
150,3.775161133,5,149.256738713,0.0252930699514955,FALSE,FALSE,plated_03-06-23,e254a_014,E254A,1
151,2.630389608,6,149.256738713,0.0176232552759837,FALSE,FALSE,plated_03-06-23,e254a_014,E254A,1
152,2.363722942,7,149.256738713,0.0158366246132787,FALSE,FALSE,plated_03-06-23,e254a_014,E254A,1
1,22.26044251,1,44.722847501,0.497742065942967,FALSE,FALSE,plated_03-06-23,wt_000,WT,1
2,12.9254834,2,44.722847501,0.289012979321386,FALSE,FALSE,plated_03-06-23,wt_000,WT,1
3,4.0418278,3,44.722847501,0.0903750102206624,FALSE,FALSE,plated_03-06-23,wt_000,WT,1
4,2.464704183,4,44.722847501,0.0551106273576361,FALSE,FALSE,plated_03-06-23,wt_000,WT,1
5,1.609475708,5,44.722847501,0.0359877735415665,FALSE,FALSE,plated_03-06-23,wt_000,WT,1
6,1.4209139,6,44.722847501,0.0317715436157823,FALSE,FALSE,plated_03-06-23,wt_000,WT,1
7,59.2800095716667,1,160.711879372241,0.36885891573928,FALSE,TRUE,plated_03-06-23,wt_001,WT,1
8,49.6002789388072,2,160.711879372241,0.308628578873893,FALSE,TRUE,plated_03-06-23,wt_001,WT,1
9,23.3318578359906,3,160.711879372241,0.145178178035921,FALSE,FALSE,plated_03-06-23,wt_001,WT,1
10,14.8200023929167,4,160.711879372241,0.0922147289348201,FALSE,FALSE,plated_03-06-23,wt_001,WT,1
11,6.35979797464468,5,160.711879372241,0.0395726688001334,FALSE,FALSE,plated_03-06-23,wt_001,WT,1
12,4,6,160.711879372241,0.0248892615506985,FALSE,FALSE,plated_03-06-23,wt_001,WT,1
13,3.31993265821489,7,160.711879372241,0.020657668065254,FALSE,FALSE,plated_03-06-23,wt_001,WT,1
14,20.5673111994585,1,68.2156420973604,0.301504326091426,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
15,15.161423749154,2,68.2156420973604,0.222257290014435,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
16,8.45130350811336,3,68.2156420973604,0.123890991102177,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
17,6.98463684144669,4,68.2156420973604,0.102390546019898,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
18,4.47417989148054,5,68.2156420973604,0.0655887675306903,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
19,3.65130350811337,6,68.2156420973604,0.0535258981056291,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
20,2.14280904158206,7,68.2156420973604,0.0314122828093262,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
21,2.11993265821489,8,68.2156420973604,0.0310769288836896,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
22,1.79803751656515,9,68.2156420973604,0.026358141055081,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
23,1.76568542494924,10,68.2156420973604,0.0258838789852506,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
24,1.09901875828257,11,68.2156420973604,0.0161109494023966,FALSE,FALSE,plated_03-06-23,wt_003,WT,1
25,67.9813275223095,1,312.515776610871,0.217529266072722,TRUE,TRUE,plated_03-06-23,wt_004,WT,1
26,30.0490043157529,2,312.515776610871,0.0961519595638476,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
27,22.4016257745093,3,312.515776610871,0.0716815836225852,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
28,20.2565175405668,4,312.515776610871,0.0648175838040625,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
29,19.5993265821489,5,312.515776610871,0.0627146789026046,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
30,19.4130639661929,6,312.515776610871,0.0621186686212167,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
31,19.2774314404991,7,312.515776610871,0.0616846664496635,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
32,19.2735064736294,8,312.515776610871,0.0616721071897365,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
33,18.5287349486125,9,312.515776610871,0.0592889586233067,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
34,16.268292441176,10,312.515776610871,0.0520559077612022,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
35,13.3444348160914,11,312.515776610871,0.0427000356935809,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
36,8.92548339959391,12,312.515776610871,0.028560105017378,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
37,7.50456949966159,13,312.515776610871,0.0240134100781923,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
38,5.23790283299492,14,312.515776610871,0.016760442912029,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
39,4.91600769134517,15,312.515776610871,0.015730430459088,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
40,4.48758056659898,16,312.515776610871,0.0143595328698771,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
41,3.77516113319797,17,312.515776610871,0.0120799057703209,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
42,3.35228474983079,18,312.515776610871,0.010726769656832,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
43,2.96176045807952,19,312.515776610871,0.00947715501021684,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
44,2.54280904158206,20,312.515776610871,0.00813657815665492,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
45,2.41895141649746,21,312.515776610871,0.00774025376488246,FALSE,FALSE,plated_03-06-23,wt_004,WT,1
46,31.06369406,1,275.956315357,0.112567433072925,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
47,30.93428569,2,275.956315357,0.112098487943575,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
48,27.09442037,3,275.956315357,0.0981837300405624,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
49,21.2300529,4,275.956315357,0.0769326582453279,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
50,20.40325155,5,275.956315357,0.0739365269593655,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
51,19.5882251,6,275.956315357,0.0709830651081822,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
52,19.39181336,7,275.956315357,0.0702713157150005,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
53,18.63756612,8,275.956315357,0.0675381032533678,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
54,15.55587301,9,275.956315357,0.0563707809689937,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
55,12.21306397,10,275.956315357,0.0442572367086441,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
56,11.85489177,11,275.956315357,0.0429593059128345,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
57,8.148359783,12,275.956315357,0.0295277162708112,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
58,7.371236166,13,275.956315357,0.0267116052642751,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
59,6.786599325,14,275.956315357,0.0245930205156577,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
60,5.9045695,15,275.956315357,0.0213967543825238,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
61,5.449341025,16,275.956315357,0.0197471147487612,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
62,5.1045695,17,275.956315357,0.0184977448093417,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
63,4.695093791,18,275.956315357,0.017013902308871,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
64,2.708494467,19,275.956315357,0.00981493923592967,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
65,1.8209139,20,275.956315357,0.00659855853505043,FALSE,FALSE,plated_03-06-23,wt_005,WT,1
66,21.16142375,1,122.656796487,0.172525488648669,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
67,17.94084656,2,122.656796487,0.146268670581997,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
68,16.49313131,3,122.656796487,0.134465694379586,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
69,14.82057719,4,122.656796487,0.120829645111193,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
70,11.43986532,5,122.656796487,0.0932672762345662,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
71,9.127445883,6,122.656796487,0.074414513866481,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
72,7.117970175,7,122.656796487,0.0580316001955457,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
73,6.782674358,8,122.656796487,0.0552979904274516,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
74,4.653265992,9,122.656796487,0.0379372861942728,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
75,4.460779216,10,122.656796487,0.0363679742481517,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
76,4.37319865,11,122.656796487,0.0356539447894638,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
77,4.285618083,12,122.656796487,0.0349399153226231,FALSE,FALSE,plated_03-06-23,wt_006,WT,1
78,32.45225586,1,171.789398616,0.188907209184313,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
79,23.25063009,2,171.789398616,0.135343800474976,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
80,21.2300529,3,171.789398616,0.123581857035634,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
81,11.35391052,4,171.789398616,0.0660920325204662,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
82,9.83594035,5,171.789398616,0.0572558052431759,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
83,9.592150066,6,171.789398616,0.0558366822590798,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
84,9.2836556,7,171.789398616,0.054040910992137,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
85,6.392150066,8,171.789398616,0.0372092231388989,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
86,5.97319865,9,171.789398616,0.0347704730217483,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
87,5.660779216,10,171.789398616,0.032951854198253,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
88,4.851303508,11,171.789398616,0.0282398305546438,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
89,4.782674358,12,171.789398616,0.0278403347152445,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
90,4.216988933,13,171.789398616,0.0245474340499102,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
91,3.963722942,14,171.789398616,0.0230731522080713,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
92,3.853265992,15,171.789398616,0.0224301733578635,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
93,3.830389608,16,171.789398616,0.022297008074183,FALSE,FALSE,plated_03-06-23,wt_007,WT,1
